q5iHA2xg7rZm,10/12/2020,10:09:50 PM,35.8386,-78.6392,82.00
tLIYF0sUbLoo,10/12/2020,10:10:13 PM,39.7219,-90.4614,4.27
i7epjOltaHDa,10/12/2020,10:12:04 PM,38.4171,-82.1139,135.00
gWTvjnPSrIp4,10/12/2020,10:18:41 PM,38.6913,-104.6960,10.71
DLj4A2p10Hli,10/12/2020,10:19:49 PM,40.7053,-74.0083,7.03
hHx5SteJ2GA9,10/12/2020,10:21:53 PM,42.6378,-83.5174,41.00
N8WSKo6M8gQW,10/12/2020,10:28:46 PM,26.5985,-81.9778,35.00
yH0ANFr5p5d0,10/12/2020,10:37:09 PM,28.7770,-81.2494,202.00
12XavK0zOB2y,10/12/2020,10:38:32 PM,25.9270,-81.6486,11.30
iRmRoPZdy8v5,10/12/2020,10:41:10 PM,42.6670,-84.5286,8.53
ghenEJWpliXW,10/12/2020,10:43:15 PM,28.7769,-81.2494,110.00
MAOn3Sg28Cvx,10/12/2020,10:44:13 PM,40.7402,-73.4370,14.04
QopQQTIYran1,10/12/2020,10:55:45 PM,28.7766,-81.2491,216.00
C4ojGBESt4zK,10/12/2020,10:56:48 PM,28.7769,-81.2492,120.00
hqueOHKRG4Kn,10/12/2020,11:03:13 PM,28.7767,-81.2495,222.00
K31t1OBiO8uK,10/12/2020,11:05:12 PM,28.7769,-81.2492,42.00
cEo2RtkQblZ2,10/12/2020,11:08:06 PM,43.8398,-86.4197,4.24
N35srHTonDqL,10/12/2020,11:08:06 PM,43.8398,-86.4197,4.24
fe3GRZ3Yicnm,10/12/2020,11:16:53 PM,28.7769,-81.2497,27.96
ht25Dz27dtOg,10/12/2020,11:18:47 PM,35.9687,-86.6843,14.46
r02b301HYrIS,10/12/2020,11:32:25 PM,44.0620,-123.0205,77.00
5P612EB5iLvh,10/12/2020,11:36:47 PM,34.2771,-77.8239,15.96
rYtc8ix5alsS,10/12/2020,11:41:27 PM,26.5971,-80.0499,2.27
Zt3Q6JT8TrUl,10/12/2020,11:42:16 PM,44.0621,-123.0206,13.97
X11YY7Pe4gUN,10/12/2020,11:43:54 PM,47.4785,-122.3266,9.45
XoZPqgN6cnyE,10/12/2020,11:58:35 PM,28.7726,-81.2517,277.00
QkPbNGxLNWhA,10/13/2020,12:00:19 AM,36.1000,-83.7428,34.00
iVTEt6Ql06qf,10/13/2020,12:01:24 AM,47.4784,-122.3265,17.42
dr0sQc74OP5L,10/13/2020,12:01:33 AM,28.7764,-81.2495,37.00
fyeWE6BVNJck,10/13/2020,12:01:33 AM,28.7764,-81.2495,37.00
1KiXXA6QjOLk,10/13/2020,12:04:51 AM,40.7401,-73.4371,16.84
zWh9J4rc05XY,10/13/2020,12:15:20 AM,36.0586,-115.0739,253.00
HgdMw9pvZ7GV,10/13/2020,12:19:19 AM,31.3907,-100.5329,11.95
oFMG3sOaB5J8,10/13/2020,12:20:08 AM,32.2146,-95.1809,39.00
uMDzCIltUnmE,10/13/2020,12:47:50 AM,40.9854,-74.0362,57.00
U59972YUAdTC,10/13/2020,12:56:56 AM,40.7486,-73.1680,184.00
Y71SeiymHM9v,10/13/2020,1:02:31 AM,21.3166,-158.0336,44.00
xT5iOOTmNpOB,10/13/2020,1:06:23 AM,39.9922,-86.2546,6.52
ZQdpyePidTIx,10/13/2020,1:06:23 AM,39.9922,-86.2546,6.52
f5enqANxe8oR,10/13/2020,1:11:49 AM,39.9922,-86.2548,11.87
xG5ffz09iELB,10/13/2020,1:11:49 AM,39.9922,-86.2548,11.87
FZJ1P7gdSUNv,10/13/2020,1:13:49 AM,37.6684,-120.9314,44.00
B63EeZb2pV3o,10/13/2020,1:27:40 AM,33.6799,-116.9668,18.97
MDaX5LS1XS2z,10/13/2020,1:33:10 AM,40.7056,-74.0081,41.00
hyGm6hHvI0cB,10/13/2020,1:34:38 AM,40.6326,-73.6173,95.00
MBpM2yWJOubV,10/13/2020,1:48:19 AM,40.6770,-74.2927,30.00
jK8qWJb3EkW1,10/13/2020,1:49:57 AM,33.8755,-118.1598,7.54
kbUPpI1yYBgo,10/13/2020,1:51:02 AM,32.5035,-97.2789,74.00
M09pgtPbWAVg,10/13/2020,1:51:57 AM,35.6595,-80.7507,89.00
gz5gLn43hgAG,10/13/2020,1:54:41 AM,40.0668,-83.1520,15.41
KTaMBtdrneL2,10/13/2020,1:54:41 AM,40.0668,-83.1520,15.41
PMwzx0Uqgabz,10/13/2020,2:43:50 AM,42.3887,-70.9674,72.00
CbtPqlvEmgm9,10/13/2020,3:03:25 AM,33.8770,-118.0485,25.75
dOIiUokb3sku,10/13/2020,3:24:53 AM,28.7769,-81.2494,110.00
J0jrMjliH44e,10/13/2020,4:04:44 AM,29.9952,-95.2678,61.00
GFU6DYrdruuU,10/13/2020,4:28:44 AM,36.1221,-115.2837,48.00
Lz9xkwdgJCS7,10/13/2020,5:46:23 AM,42.8993,-78.3889,177.00
0g90aCBkjurZ,10/13/2020,6:49:52 AM,29.3995,-95.2770,7.40
GJ9rxAwBEnoy,10/13/2020,7:06:40 AM,35.6451,-86.1328,224.00
7YB39cOiIt2I,10/13/2020,7:28:23 AM,23.5366,113.0476,84.00
dugA4BZsUbzO,10/13/2020,8:00:44 AM,36.0586,-115.0740,262.00
9MULGCj0ltv9,10/13/2020,8:35:13 AM,36.7034,-6.1151,5.54
lgcrVS6xWvJj,10/13/2020,10:48:11 AM,37.3081,-121.9336,61.00
AGDsoRhg6iEM,10/13/2020,11:40:41 AM,42.9244,-76.5858,46.00
BZjzZlNzupuT,10/13/2020,11:53:16 AM,30.2453,-87.6989,61.00
f5N9BZXVP7PL,10/13/2020,12:25:43 PM,40.7799,-73.4080,16.61
6OPis0nQl8I7,10/13/2020,12:39:02 PM,44.5779,-91.1980,47.00
dzujFHLpg4RT,10/13/2020,12:55:39 PM,40.7055,-74.0081,142.00
Dp3Fu3gIBptN,10/13/2020,1:43:45 PM,30.4427,-97.6255,33.00
i2vxukEc55Oi,10/13/2020,1:49:02 PM,38.8907,-77.0050,42.00
t1dp04Fy469q,10/13/2020,2:09:17 PM,39.5114,-121.5345,56.00
unfnBMa9gVwI,10/13/2020,2:14:25 PM,30.3948,-97.8836,6.04
vW0dqUv70L8u,10/13/2020,2:14:25 PM,30.3948,-97.8836,6.04
XbFsv2XBz7Q1,10/13/2020,2:37:15 PM,36.0587,-115.0739,177.00
dmZ0AsPM8zln,10/13/2020,2:42:34 PM,39.0569,-77.5119,393.00
It3rQkxqN1Xt,10/13/2020,2:54:02 PM,10.0205,-84.1273,11.04
bqOISJh6OZdf,10/13/2020,3:01:27 PM,39.0568,-77.5121,384.00
VOET2dTnPu2t,10/13/2020,3:03:13 PM,31.1877,-97.9255,24.52
FPwv7hcSsk6n,10/13/2020,3:09:05 PM,38.9308,-94.6241,7.83
xd4pC3oXouCV,10/13/2020,3:09:53 PM,39.0568,-77.5120,195.00
TExZgD3olxHP,10/13/2020,3:25:19 PM,29.8330,-95.7143,50.00
aJTdPWndXcBs,10/13/2020,3:46:41 PM,27.7815,-82.6412,40.00
7wQWMN0z1kW4,10/13/2020,3:53:07 PM,31.8618,-106.5648,15.01
kPAhGZq76Bby,10/13/2020,4:15:11 PM,39.4705,-74.9965,4.67
ijGgywmpINGV,10/13/2020,4:29:12 PM,33.7851,-116.2878,32.00
h5nM8umpMXmo,10/13/2020,4:55:14 PM,34.4831,-77.5153,9.00
HLTpp46Zgfj9,10/13/2020,4:59:03 PM,34.0032,-117.3212,13.87
ZtckCe5FIoL6,10/13/2020,5:16:13 PM,33.4453,-111.7286,46.00
B4ZQl3iENpqa,10/13/2020,5:23:02 PM,28.6956,-81.5355,67.00
z8wDBFRXVvAV,10/13/2020,5:31:32 PM,35.5032,-81.9819,11.20
oYJWPAv0rA5d,10/13/2020,5:32:29 PM,35.5032,-81.9819,3.80
E25hksdaqSQh,10/13/2020,5:34:21 PM,35.5033,-81.9820,5.13
mk8be3K6ME7F,10/13/2020,5:35:44 PM,41.2061,-80.7381,2549.00
IHRyI87WjS0T,10/13/2020,5:40:03 PM,35.5033,-81.9820,17.86
wOH7pQnpg0zA,10/13/2020,5:42:34 PM,29.9977,-91.9781,23.61
vGcAnRCYb57k,10/13/2020,5:59:56 PM,28.6956,-81.5354,37.00
pHQmAj0Pluce,10/13/2020,6:22:47 PM,35.9701,-82.3091,16.91
xwHzdr7dZ3VU,10/13/2020,6:28:27 PM,35.0718,-92.4763,13.14
O1oN1BwexlKU,10/13/2020,6:37:56 PM,35.5032,-81.9820,6.63
08Q1BlXXqgzE,10/13/2020,6:41:42 PM,46.2814,-119.1907,39.00
h5sKZrm2PEGB,10/13/2020,6:59:04 PM,42.7786,-77.4993,72.00
lnlb1DB95uzN,10/13/2020,6:59:04 PM,42.7786,-77.4993,72.00
EjLWhy7i6s7P,10/13/2020,7:26:15 PM,36.3084,-115.3938,18.43
cYI1rKW2B8D9,10/13/2020,7:28:30 PM,32.7940,-117.0158,42.00
RgxmGrjkUOPJ,10/13/2020,7:34:58 PM,40.7630,-73.9740,43.00
Syi6a6csrNIC,10/13/2020,7:50:42 PM,36.3082,-115.3938,19.30
XRpt0vVGtJTK,10/13/2020,8:10:51 PM,35.4906,-120.6472,24.23
PIDZQqU0Jgzl,10/13/2020,8:42:18 PM,35.9961,-95.7311,6.75
H3R2YyinxP4b,10/13/2020,8:45:52 PM,39.7341,-94.2347,39.00
EJWcS3vQGO8l,10/13/2020,9:23:10 PM,38.4170,-82.1136,318.00
gwmzagntOSui,10/13/2020,9:30:31 PM,35.9112,-78.6514,2.12
DpLpOyM89JD0,10/13/2020,9:33:03 PM,38.4170,-82.1140,111.00
HoFdsJ1SGsbN,10/13/2020,9:44:26 PM,40.3199,-79.9068,36.00
0nkyWaleATLJ,10/13/2020,9:46:25 PM,43.8325,-86.4304,13.08
mirhD0juj1MZ,10/13/2020,9:47:13 PM,13.0733,-59.5910,30.00
wpPJv6kjnEJk,10/13/2020,10:09:06 PM,38.4168,-82.1136,422.00
ryuaf1XaZvl8,10/13/2020,10:30:32 PM,40.3199,-79.9067,12.71
CjedODcZLOBn,10/13/2020,10:40:24 PM,35.8482,-80.8386,40.00
c7xG0xGNiE2g,10/13/2020,10:43:32 PM,33.0291,-97.4421,15.78
gSMi5CSWosd7,10/13/2020,10:43:32 PM,33.0291,-97.4421,15.78
Kus2lsUMdEz6,10/13/2020,10:43:32 PM,33.0291,-97.4421,15.78
OiEIV5w66ywN,10/13/2020,11:10:26 PM,28.2813,-82.1970,54.00
qnZJbd6f55Du,10/13/2020,11:12:57 PM,35.1361,-80.9345,82.00
mnE0L2OEIbVC,10/13/2020,11:28:50 PM,28.3411,-80.7502,122.00
f4inoc90pI3V,10/13/2020,11:31:09 PM,40.3191,-78.8337,39.00
xhp9A7VJbPgw,10/13/2020,11:31:19 PM,42.6076,-87.8703,26.04
Fhz45vHNLzuG,10/13/2020,11:31:43 PM,25.7743,-80.3283,119.00
QJKTRHUbHo0Z,10/13/2020,11:32:30 PM,28.3410,-80.7500,106.00
FM5yvCbtOBPR,10/13/2020,11:49:32 PM,28.3409,-80.7500,430.00
Kp5IaylZBFMc,10/13/2020,11:52:05 PM,38.4172,-82.1138,356.00
CaJZ79o5yhss,10/13/2020,11:57:46 PM,29.7500,-95.6177,185.00
GiPmYf52Y7mI,10/14/2020,12:04:39 AM,26.1180,-80.2030,110.00
JjuatWP1mIZq,10/14/2020,12:05:03 AM,36.1224,-115.2834,31.00
Mp0KkpnAqT8j,10/14/2020,12:12:52 AM,28.7836,-81.3557,14.05
rTzZQEFCA0PE,10/14/2020,12:17:30 AM,47.0877,-122.2774,29.76
Y171Th9LQotB,10/14/2020,12:22:54 AM,19.9403,-155.7962,12.48
d0lsOKNnWB7S,10/14/2020,12:26:56 AM,26.4084,-80.2141,58.00
Z2kYzThHtnjw,10/14/2020,12:38:52 AM,39.4877,-88.1812,31.00
q6XEj3bqCP2K,10/14/2020,12:44:52 AM,40.3190,-78.8340,43.00
TEmKzsQRsGSO,10/14/2020,1:06:34 AM,35.8483,-80.8386,63.00
DK2pCUPWd9iT,10/14/2020,1:09:15 AM,33.0012,-96.6361,54.00
DgJX7Q98ajlE,10/14/2020,1:33:53 AM,45.4964,-122.8820,10.50
13A3TptbEW8l,10/14/2020,2:06:47 AM,35.8483,-80.8386,78.00
7GDVECHqFp1c,10/14/2020,2:31:42 AM,42.7431,-71.4729,26.61
cEgLP3E4Y4u3,10/14/2020,2:31:42 AM,42.7431,-71.4729,26.61
oiKhd5h07xOP,10/14/2020,2:34:13 AM,33.7722,-118.1403,75.00
ZNO3kAy0VaSI,10/14/2020,2:41:14 AM,35.8482,-80.8386,71.00
692bqVMCF5yh,10/14/2020,2:42:28 AM,35.8483,-80.8387,85.00
D2hqcpgVJgiL,10/14/2020,2:44:38 AM,40.6770,-74.2926,21.13
l9utQ9OZvXO3,10/14/2020,2:50:50 AM,50.8639,-1.2940,92.00
dF702Sn00fwq,10/14/2020,2:55:28 AM,20.7316,-156.4521,26.92
zF0GNrJyYdSv,10/14/2020,2:57:26 AM,33.8775,-118.0490,135.00
05HZvWu1dWv3,10/14/2020,2:58:59 AM,40.3199,-79.9067,20.15
PYtZsuFXNSPx,10/14/2020,2:58:59 AM,40.3199,-79.9067,20.15
rKUtejB4cLJK,10/14/2020,2:58:59 AM,40.3199,-79.9067,20.15
g6IFr9M2HLhh,10/14/2020,3:11:44 AM,30.3368,-87.1163,8.85
FbeTYYaoFH3v,10/14/2020,3:38:34 AM,27.4018,-80.3437,101.00
9QJ77zIskZ5R,10/14/2020,3:50:26 AM,42.0804,-86.4613,66.00
hXaGnLy91qeh,10/14/2020,4:11:31 AM,37.3885,-121.8375,41.00
JuC0JgSHGLkn,10/14/2020,4:11:31 AM,37.3885,-121.8375,41.00
EWy7lTXinJxc,10/14/2020,4:18:12 AM,35.7610,-80.0643,50.00
DEq2JVUYFzLH,10/14/2020,4:19:40 AM,40.3188,-78.8343,17.13
t3dEhe7Rc8kZ,10/14/2020,4:40:08 AM,42.4862,-72.6047,36.00
p3zX6itJtbQH,10/14/2020,4:45:11 AM,42.4861,-72.6046,136.00
jSnaJnL0HffX,10/14/2020,5:57:45 AM,37.6162,-89.2286,34.00
fZVdswuQzEMC,10/14/2020,9:21:30 AM,36.7030,-6.1152,6.11
kuhEUO6ouXIN,10/14/2020,10:31:20 AM,25.8450,-80.1475,22.70
qRFAHpLdfxdz,10/14/2020,10:51:00 AM,37.3081,-121.9336,59.00
csPDnzj8w1eH,10/14/2020,10:55:26 AM,53.7196,-6.5214,3.63
oPeIGF4GsdeJ,10/14/2020,11:09:46 AM,41.5990,-87.0364,31.00
C78ghldt0dHq,10/14/2020,11:15:38 AM,40.9854,-74.0361,73.00
zgaXImTvDWvE,10/14/2020,11:15:38 AM,40.9854,-74.0361,73.00
X006ddKrUK5H,10/14/2020,11:37:49 AM,33.8139,-117.5453,90.00
mTYB5c60yIm4,10/14/2020,11:39:24 AM,33.8139,-117.5452,88.00
ILU0NUpB99IV,10/14/2020,11:39:53 AM,42.7966,-77.7200,4.80
2eK38DQkm6Bn,10/14/2020,11:41:00 AM,33.8140,-117.5452,90.00
4mX8nvBJFxB2,10/14/2020,11:41:24 AM,52.4875,1.2230,409.00
9y0EVWAhM2an,10/14/2020,11:41:26 AM,43.1580,-88.4756,29.36
v7rlrfWZpdHb,10/14/2020,11:41:26 AM,43.1580,-88.4756,29.36
yrdQ0lxuk1Gv,10/14/2020,11:42:38 AM,33.8138,-117.5451,56.00
bIJgc84of19J,10/14/2020,11:44:21 AM,32.6671,35.2727,8.53
9RU5BJxhYjhw,10/14/2020,12:01:55 PM,42.3585,-88.1353,10.44
INwxrum5dSci,10/14/2020,12:20:26 PM,53.4090,-2.0480,36.00
be2OEoorcyeg,10/14/2020,12:28:21 PM,33.8139,-117.5452,91.00
L3c1QzSbv8Ev,10/14/2020,12:42:45 PM,54.0993,-6.2474,25.08
E95RDLhJVNwN,10/14/2020,12:44:52 PM,53.3783,-3.0447,223.00
q3HE2Ob2e0zj,10/14/2020,1:16:31 PM,40.7054,-74.0082,23.80
rfAukg1W0ZgS,10/14/2020,1:19:59 PM,40.6029,-74.3150,380.00
Q80tomnv1o6p,10/14/2020,1:39:37 PM,32.9301,-97.2273,0.73
vM7PdoMZsLwW,10/14/2020,1:39:37 PM,32.9301,-97.2273,0.73
WRt8y6mVUDd0,10/14/2020,2:07:38 PM,32.6766,-114.3932,27.42
Ovyr9gNeOvZv,10/14/2020,2:28:00 PM,36.0586,-115.0739,178.00
aiYwEiiI4lgk,10/14/2020,2:35:59 PM,40.7444,-74.2766,28.82
QSy7Fu8S6hHR,10/14/2020,2:39:36 PM,28.8748,-82.0107,27.88
7x3VqcgV4Sgl,10/14/2020,2:55:45 PM,40.6028,-74.3149,91.00
bbqVl2CTEpiA,10/14/2020,3:03:04 PM,34.2642,-85.1946,24.89
BQIBmY7CI9BE,10/14/2020,3:03:04 PM,34.2642,-85.1946,24.89
HeNmx6dI0ctq,10/14/2020,3:03:04 PM,34.2642,-85.1946,24.89
W7a4KCEhIjZA,10/14/2020,3:03:04 PM,34.2642,-85.1946,24.89
fuGaHxTtgjGS,10/14/2020,3:04:11 PM,36.0620,-86.8074,93.00
hJ9D02HpurA0,10/14/2020,3:04:11 PM,36.0620,-86.8074,93.00
kpOlKUrKdrdO,10/14/2020,3:04:11 PM,36.0620,-86.8074,93.00
WQ2BwXr5mvDa,10/14/2020,3:10:29 PM,38.4169,-82.1136,166.00
yZvGO1I0gBW2,10/14/2020,3:12:56 PM,45.6998,-122.6480,26.94
26vLu2im5w61,10/14/2020,3:41:06 PM,42.0260,-93.6530,9.99
NxsiZowGNhjY,10/14/2020,3:44:23 PM,39.8884,-75.3138,10.60
m4pcbmfxJApv,10/14/2020,3:47:15 PM,36.7414,-76.2341,59.00
cA3xF5vY5jrG,10/14/2020,3:47:35 PM,32.5487,-88.6050,118.00
zQTTmgDzKQHQ,10/14/2020,3:49:12 PM,41.8390,-71.6326,112.00
WRkhjTi1Gy10,10/14/2020,4:19:24 PM,36.4204,-86.9119,7.57
pvAmhOS6E8FZ,10/14/2020,5:20:23 PM,41.4493,2.1761,2.57
CX5IVo7XLFK2,10/14/2020,5:24:55 PM,36.0913,-95.8085,53.00
lSDHcfaycqhg,10/14/2020,5:31:31 PM,35.9987,-114.9804,177.00
CLpCx7L1jZKG,10/14/2020,5:43:55 PM,41.0981,-74.5380,58.00
XV8vNd2oXNpE,10/14/2020,5:46:09 PM,35.2338,-119.4387,13.38
9f2phRKwhkA0,10/14/2020,5:56:38 PM,44.5107,-73.2515,15.91
8Ho899iSwkqJ,10/14/2020,6:11:43 PM,44.8245,-69.2600,36.00
Oh3SepYK0Mhp,10/14/2020,6:28:11 PM,35.7153,-83.5213,26.09
g7mWdbINPoE0,10/14/2020,6:54:18 PM,34.3370,-77.7121,40.00
Q3Zq1a0uaTS2,10/14/2020,7:10:23 PM,43.2232,-71.7141,38.00
WyvZq712aQ8h,10/14/2020,7:15:21 PM,43.2115,-71.6928,23.26
w6VujR2Iu3yT,10/14/2020,7:25:26 PM,42.1008,-71.4762,8.44
fDQMjMR2g6RC,10/14/2020,7:30:31 PM,41.2963,-96.1349,29.16
fkAzUn810M6g,10/14/2020,7:48:38 PM,39.6465,-83.8856,19.53
6XlU0H56T23K,10/14/2020,8:47:26 PM,39.7530,-76.3464,18.78
ybGoNnuwhz2L,10/14/2020,8:47:26 PM,39.7530,-76.3464,18.78
H5bU243fjOyg,10/14/2020,8:50:33 PM,38.2296,-76.4678,35.00
oW42WZJyDpJn,10/14/2020,8:56:17 PM,36.0338,-95.9288,17.95
t1YjQHrV1aHM,10/14/2020,8:56:17 PM,36.0338,-95.9288,17.95
6J2sr0YivnJx,10/14/2020,9:05:35 PM,39.5311,-104.8516,19.32
42WL1YXAtSep,10/14/2020,9:19:04 PM,53.4090,-2.0480,53.00
gSReipe7M56f,10/14/2020,9:33:37 PM,53.6258,-2.1319,92.00
2q0eduek91Aq,10/14/2020,9:37:52 PM,40.3199,-79.9067,114.00
tX8b30jvm93U,10/14/2020,9:41:23 PM,43.8399,-86.4196,14.88
vOV6L3y931dw,10/14/2020,9:44:01 PM,27.3287,-82.4997,252.00
ADAxrdwVTOVg,10/14/2020,9:48:23 PM,32.8536,-116.9706,416.00
wAZ7YcwhKxJE,10/14/2020,9:56:08 PM,32.9050,-96.7294,88.00
geM4Wz6Cgd5o,10/14/2020,10:09:54 PM,42.9218,-78.8853,32.00
aoE2B3Y1u8Vz,10/14/2020,10:20:31 PM,32.9455,-97.1296,23.93
bdm8L73JTheU,10/14/2020,10:20:31 PM,32.9455,-97.1296,23.93
Bi1pq08hmAO9,10/14/2020,10:20:31 PM,32.9455,-97.1296,23.93
FN8EBCLc3JQc,10/14/2020,10:20:31 PM,32.9455,-97.1296,23.93
SUctTsIPsizK,10/14/2020,10:20:31 PM,32.9455,-97.1296,23.93
qjDqeXi2qQzj,10/14/2020,10:28:55 PM,47.7887,-122.1565,14.57
y1iuyg1oUyxi,10/14/2020,10:28:55 PM,47.7887,-122.1565,14.57
0VMUFQm1Fc7w,10/14/2020,10:29:52 PM,47.7888,-122.1563,27.27
JYO4GboN5Y0V,10/14/2020,10:29:52 PM,47.7888,-122.1563,27.27
Xxw03C2CjlO8,10/14/2020,10:29:52 PM,47.7888,-122.1563,27.27
mDW65SG2Ea0I,10/14/2020,10:40:48 PM,43.1797,-71.8125,3.40
htnqn3KqUXdf,10/14/2020,10:40:48 PM,34.0567,-120.1019,36.00
zd3pTNMW14Pk,10/14/2020,10:43:30 PM,29.9978,-95.6740,15.38
Cs6IpS0kYxkq,10/14/2020,10:51:42 PM,41.5289,-93.6592,7.67
QFiy8uwq5LTN,10/14/2020,10:54:12 PM,35.2433,-91.7699,67.00
1ZQwje1sRDqm,10/14/2020,10:55:34 PM,34.0381,-118.2551,21.76
JSvI7Ue19ws4,10/14/2020,10:59:00 PM,40.9281,-73.0095,14.79
Kc0dKWws3Tcv,10/14/2020,11:03:08 PM,36.3939,-86.4388,21.01
BWwu2n9kGkDa,10/14/2020,11:05:23 PM,35.0524,-80.6031,18.70
S8OPsuqEBw7B,10/14/2020,11:08:21 PM,41.5290,-93.6591,51.00
KvW8Y3aVLpwW,10/14/2020,11:12:48 PM,25.7745,-80.3284,54.00
XVltACIfEqZ8,10/14/2020,11:14:33 PM,41.5291,-93.6588,37.00
fgYJcgtzwG5o,10/14/2020,11:19:31 PM,32.9126,-95.8775,56.00
V82kXahOWD7Q,10/14/2020,11:20:14 PM,40.7311,-73.3604,8.57
i5ODRry859bc,10/14/2020,11:21:39 PM,41.2512,-73.9299,10.73
KIjotHjdUIlI,10/14/2020,11:34:28 PM,26.5970,-80.0500,5.58
ydgfwu1fk4SU,10/14/2020,11:48:13 PM,35.2135,-79.4695,16.10
KHNKt9xCJsrA,10/14/2020,11:49:51 PM,32.4999,-96.5971,33.00
EsDoh2gp8UN5,10/14/2020,11:50:46 PM,39.9024,-85.9673,203.00
zS0J2P4zqY0T,10/14/2020,11:50:58 PM,33.1294,-115.5133,36.00
CkkuXqNxsRu8,10/14/2020,11:54:09 PM,40.7053,-74.0083,41.00
XFRmVpkiksk0,10/14/2020,11:56:21 PM,43.3376,-83.3536,199.00
ryaCs4f9j22G,10/15/2020,12:08:23 AM,28.2409,-82.7364,40.00
ImILIKcximcf,10/15/2020,12:11:07 AM,35.6395,-118.4116,47.00
XUAAJstZmHaP,10/15/2020,12:15:52 AM,42.6297,-71.4697,241.00
RahscZPbHb2s,10/15/2020,12:16:57 AM,38.7240,-90.2942,892.00
H7xoL3TVPKwl,10/15/2020,12:24:01 AM,40.7054,-74.0081,59.00
d5tLCHTFWBMH,10/15/2020,12:39:30 AM,35.7539,-95.3350,37.00
Nn8JL4BAnpnt,10/15/2020,12:40:28 AM,42.5372,-83.0325,519.00
OeWsg1bV0vkC,10/15/2020,12:44:59 AM,35.1082,-81.1053,10.80
c86tCE6AI2Dt,10/15/2020,12:51:46 AM,41.7203,-81.3498,71.00
O8qox3BPiSPm,10/15/2020,12:52:12 AM,41.0392,-111.6715,68.00
aPKbi5h7RKeK,10/15/2020,12:52:24 AM,39.2371,-111.6441,17.08
PNEIRr70o16h,10/15/2020,12:58:15 AM,33.9513,-118.1229,51.00
hDYFGXKdo7ZM,10/15/2020,1:00:18 AM,42.5415,-70.9769,36.00
FX9BJ5NzbMWa,10/15/2020,1:02:02 AM,33.5881,-112.4058,71.00
s76TH8ScTcKU,10/15/2020,1:03:32 AM,32.8538,-116.9422,16.86
oKt9UpQ15Tvf,10/15/2020,1:04:31 AM,39.0568,-77.5120,242.00
g9WDcyk0TG0S,10/15/2020,1:12:29 AM,-36.7559,144.2818,153.00
dApjoYfxeBDz,10/15/2020,1:22:21 AM,41.5293,-93.6589,18.50
FXwGeKDMOiTV,10/15/2020,1:22:21 AM,41.5293,-93.6589,18.50
UwA8QijPboFr,10/15/2020,1:25:30 AM,35.9987,-114.9805,61.00
7dwzpHomepXP,10/15/2020,1:29:55 AM,40.0251,-74.1543,36.00
AXPi43lznGKi,10/15/2020,1:29:55 AM,40.0251,-74.1543,36.00
NOPw7KBEdKw7,10/15/2020,1:29:55 AM,40.0251,-74.1543,36.00
xKFqe80HsjF1,10/15/2020,1:29:55 AM,40.0251,-74.1543,36.00
KOG90S0Yt1eA,10/15/2020,1:31:38 AM,40.0251,-74.1542,13.37
QaD6gz08l0tW,10/15/2020,1:34:39 AM,33.5015,-112.3950,250.00
AsUg04tRrjQU,10/15/2020,1:44:01 AM,39.0568,-77.5121,289.00
toODfSH2gkqs,10/15/2020,2:02:05 AM,21.2765,-157.8278,63.00
tqw8ffestfbL,10/15/2020,2:08:02 AM,41.5293,-93.6590,15.01
sPH6ByKZx9p6,10/15/2020,2:12:45 AM,39.0568,-77.5120,336.00
HgZoxjKpjUGy,10/15/2020,2:17:35 AM,38.6201,-75.1503,28.19
rZFwAwbX9lQp,10/15/2020,2:17:35 AM,38.6201,-75.1503,28.19
sZtowsqsV8oS,10/15/2020,2:17:35 AM,38.6201,-75.1503,28.19
yo64rykMF7nd,10/15/2020,2:17:35 AM,38.6201,-75.1503,28.19
Qi139r0SrQvc,10/15/2020,2:31:35 AM,-28.1015,153.4464,25.22
rHbWV1tzzpmp,10/15/2020,2:35:37 AM,-28.1015,153.4464,25.22
GD7xL8Ab6SSs,10/15/2020,2:48:52 AM,32.2381,-89.0696,12.79
Z4u1XOGYiE6M,10/15/2020,2:49:22 AM,47.0074,-122.9655,250.00
3du7FKjQKBU4,10/15/2020,2:52:31 AM,35.2345,-101.8285,6.62
sak5MbzZ1Wyc,10/15/2020,3:27:00 AM,44.5107,-73.2515,18.71
IxrTp1nsoo5j,10/15/2020,3:30:52 AM,35.8482,-80.8386,86.00
NqSxma9FQhbA,10/15/2020,3:30:52 AM,35.8482,-80.8386,86.00
BfeaKsEbyjrJ,10/15/2020,3:46:56 AM,40.7453,-73.2587,121.00
xxoDRy1xtoWn,10/15/2020,3:59:03 AM,41.8732,-71.4589,140.00
gd84GkQKAIA5,10/15/2020,4:20:21 AM,26.5997,-81.6571,26.16
yL2ULNqtddHP,10/15/2020,4:28:36 AM,59.7564,-151.7754,21.45
ayupVSNbQJXO,10/15/2020,4:54:31 AM,40.6770,-74.2926,22.51
EW72YyuPvzyt,10/15/2020,5:00:51 AM,38.7241,-90.2941,170.00
V78HIMgvyvbC,10/15/2020,5:00:51 AM,38.7241,-90.2941,170.00
qPkYpq0HClrQ,10/15/2020,5:07:50 AM,40.6732,-74.2911,34.00
HWSgg6f5tzj4,10/15/2020,5:08:59 AM,40.6771,-74.2926,22.39
